true_defect,defect_img_path,defect_image_name,img_shape,board,comp_id,comp_type,date
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0908/0423318026315/D0_C1090.jpg,D0_C1090.jpg,"(54, 27, 3)",0423318026315,C1090,C,0908
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0908/0423318026575/D1_C1090.jpg,D1_C1090.jpg,"(54, 27, 3)",0423318026575,C1090,C,0908
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0908/0423318026581/D0_C1090.jpg,D0_C1090.jpg,"(53, 27, 3)",0423318026581,C1090,C,0908
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0908/0423318026586/D0_C1090.jpg,D0_C1090.jpg,"(54, 27, 3)",0423318026586,C1090,C,0908
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0908/0423318026324/D0_C1090.jpg,D0_C1090.jpg,"(54, 27, 3)",0423318026324,C1090,C,0908
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0908/0423318026519/D1_C1090.jpg,D1_C1090.jpg,"(54, 27, 3)",0423318026519,C1090,C,0908
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0908/0423318026521/D0_C1090.jpg,D0_C1090.jpg,"(54, 27, 3)",0423318026521,C1090,C,0908
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0908/0423418013891/D0_C1090.jpg,D0_C1090.jpg,"(54, 27, 3)",0423418013891,C1090,C,0908
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0908/0423418013891/D0_C48.jpg,D0_C48.jpg,"(94, 175, 3)",0423418013891,C48,C,0908
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0908/0423318026528/D0_C1090.jpg,D0_C1090.jpg,"(53, 27, 3)",0423318026528,C1090,C,0908
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0908/0423318026510/D0_C1090.jpg,D0_C1090.jpg,"(54, 27, 3)",0423318026510,C1090,C,0908
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0908/0423318026325/D1_C1090.jpg,D1_C1090.jpg,"(54, 27, 3)",0423318026325,C1090,C,0908
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0908/0423318026580/D0_C1090.jpg,D0_C1090.jpg,"(54, 27, 3)",0423318026580,C1090,C,0908
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0908/0423318026322/D0_C1090.jpg,D0_C1090.jpg,"(54, 27, 3)",0423318026322,C1090,C,0908
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0908/0423318026574/D1_C1090.jpg,D1_C1090.jpg,"(54, 27, 3)",0423318026574,C1090,C,0908
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0908/0423318026770/D0_C1090.jpg,D0_C1090.jpg,"(54, 27, 3)",0423318026770,C1090,C,0908
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0908/0423318026542/D1_C1090.jpg,D1_C1090.jpg,"(54, 27, 3)",0423318026542,C1090,C,0908
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0908/0423318026314/D0_C1090.jpg,D0_C1090.jpg,"(53, 27, 3)",0423318026314,C1090,C,0908
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0908/0423318026313/D1_C1090.jpg,D1_C1090.jpg,"(53, 27, 3)",0423318026313,C1090,C,0908
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0908/0423318026777/D0_C1090.jpg,D0_C1090.jpg,"(54, 27, 3)",0423318026777,C1090,C,0908
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0908/0423318026511/D1_C1090.jpg,D1_C1090.jpg,"(54, 27, 3)",0423318026511,C1090,C,0908
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0908/0423318026529/D1_C1090.jpg,D1_C1090.jpg,"(53, 27, 3)",0423318026529,C1090,C,0908
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0908/0423318026520/D1_C1090.jpg,D1_C1090.jpg,"(54, 27, 3)",0423318026520,C1090,C,0908
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0908/0423318026518/D0_C1090.jpg,D0_C1090.jpg,"(54, 27, 3)",0423318026518,C1090,C,0908
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0908/0423318026203/D1_C1090.jpg,D1_C1090.jpg,"(54, 27, 3)",0423318026203,C1090,C,0908
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0908/0423418013916/D1_C1090.jpg,D1_C1090.jpg,"(54, 27, 3)",0423418013916,C1090,C,0908
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0908/0423418013929/D0_C1090.jpg,D0_C1090.jpg,"(54, 27, 3)",0423418013929,C1090,C,0908
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0908/0423318026656/D1_C1090.jpg,D1_C1090.jpg,"(54, 27, 3)",0423318026656,C1090,C,0908
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0908/0423418013927/D0_C1090.jpg,D0_C1090.jpg,"(54, 27, 3)",0423418013927,C1090,C,0908
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0908/0423318026295/D0_C1090.jpg,D0_C1090.jpg,"(54, 27, 3)",0423318026295,C1090,C,0908
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0908/0423318026266/D0_C1090.jpg,D0_C1090.jpg,"(54, 27, 3)",0423318026266,C1090,C,0908
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0908/0423318026292/D1_C1090.jpg,D1_C1090.jpg,"(54, 27, 3)",0423318026292,C1090,C,0908
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0908/0423318026634/D0_C1090.jpg,D0_C1090.jpg,"(54, 27, 3)",0423318026634,C1090,C,0908
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0908/0423318026406/D1_C1090.jpg,D1_C1090.jpg,"(54, 27, 3)",0423318026406,C1090,C,0908
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0908/0423318027349/D0_C1090.jpg,D0_C1090.jpg,"(53, 27, 3)",0423318027349,C1090,C,0908
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0908/0423318026633/D0_C1090.jpg,D0_C1090.jpg,"(54, 27, 3)",0423318026633,C1090,C,0908
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0908/0423418013926/D1_C1090.jpg,D1_C1090.jpg,"(54, 27, 3)",0423418013926,C1090,C,0908
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0908/0423318026234/D0_C1090.jpg,D0_C1090.jpg,"(54, 27, 3)",0423318026234,C1090,C,0908
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0908/0423418013928/D1_C1090.jpg,D1_C1090.jpg,"(54, 27, 3)",0423418013928,C1090,C,0908
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0908/0423418013928/D1_C48.jpg,D1_C48.jpg,"(94, 175, 3)",0423418013928,C48,C,0908
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0908/0423318026202/D0_C1090.jpg,D0_C1090.jpg,"(54, 27, 3)",0423318026202,C1090,C,0908
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0908/0423318026666/D1_C1090.jpg,D1_C1090.jpg,"(54, 27, 3)",0423318026666,C1090,C,0908
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0908/0423318026632/D1_C1090.jpg,D1_C1090.jpg,"(54, 27, 3)",0423318026632,C1090,C,0908
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0908/0423318026269/D1_C1090.jpg,D1_C1090.jpg,"(54, 27, 3)",0423318026269,C1090,C,0908
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0908/0423318026635/D1_C1090.jpg,D1_C1090.jpg,"(54, 27, 3)",0423318026635,C1090,C,0908
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0908/0423418013943/D0_C1090.jpg,D0_C1090.jpg,"(53, 27, 3)",0423418013943,C1090,C,0908
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0908/0423318026293/D1_C1090.jpg,D1_C1090.jpg,"(54, 27, 3)",0423318026293,C1090,C,0908
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0908/0423318027346/D0_C1090.jpg,D0_C1090.jpg,"(54, 27, 3)",0423318027346,C1090,C,0908
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0908/0423318026294/D0_C1090.jpg,D0_C1090.jpg,"(54, 27, 3)",0423318026294,C1090,C,0908
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0820/0422918036540/D1_C1087.jpg,D1_C1087.jpg,"(131, 53, 3)",0422918036540,C1087,C,0820
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0820/0422918036547/D0_C206.jpg,D0_C206.jpg,"(54, 130, 3)",0422918036547,C206,C,0820
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0820/0422918036717/D0_C202.jpg,D0_C202.jpg,"(53, 130, 3)",0422918036717,C202,C,0820
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0820/0422918036546/D1_C42.jpg,D1_C42.jpg,"(130, 54, 3)",0422918036546,C42,C,0820
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0820/0422918036541/D0_C220.jpg,D0_C220.jpg,"(58, 120, 3)",0422918036541,C220,C,0820
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0820/0423318026615/D1_C50.jpg,D1_C50.jpg,"(87, 35, 3)",0423318026615,C50,C,0820
defect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0820/0423318026615/D1_C21.jpg,D1_C21.jpg,"(140, 65, 3)",0423318026615,C21,C,0820
defect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0820/0423318026615/D1_C16.jpg,D1_C16.jpg,"(140, 65, 3)",0423318026615,C16,C,0820
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0820/0423318026615/D1_C1090.jpg,D1_C1090.jpg,"(54, 27, 3)",0423318026615,C1090,C,0820
defect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0820/0423318026615/D1_C5.jpg,D1_C5.jpg,"(140, 65, 3)",0423318026615,C5,C,0820
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0820/0423318028916/D1_C517.jpg,D1_C517.jpg,"(258, 115, 3)",0423318028916,C517,C,0820
defect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0820/0423318028916/D0_C830.jpg,D0_C830.jpg,"(55, 136, 3)",0423318028916,C830,C,0820
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0820/0422918036699/D1_C206.jpg,D1_C206.jpg,"(54, 131, 3)",0422918036699,C206,C,0820
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0820/0423118036781/D0_C511.jpg,D0_C511.jpg,"(312, 421, 3)",0423118036781,C511,C,0820
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0820/0422918036800/D1_C198.jpg,D1_C198.jpg,"(57, 119, 3)",0422918036800,C198,C,0820
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0820/0422918036697/D1_C206.jpg,D1_C206.jpg,"(54, 131, 3)",0422918036697,C206,C,0820
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0820/0422918036402/D1_C210.jpg,D1_C210.jpg,"(58, 119, 3)",0422918036402,C210,C,0820
defect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0820/0422918037718/D1_C97.jpg,D1_C97.jpg,"(50, 130, 3)",0422918037718,C97,C,0820
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0820/0422918036662/D0_C1085.jpg,D0_C1085.jpg,"(54, 130, 3)",0422918036662,C1085,C,0820
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0820/0422918036801/D0_C1087.jpg,D0_C1087.jpg,"(131, 53, 3)",0422918036801,C1087,C,0820
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0820/0422918036801/D0_C39.jpg,D0_C39.jpg,"(130, 54, 3)",0422918036801,C39,C,0820
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0820/0422918036466/D0_C42.jpg,D0_C42.jpg,"(131, 53, 3)",0422918036466,C42,C,0820
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0820/0422918036600/D0_C206.jpg,D0_C206.jpg,"(54, 131, 3)",0422918036600,C206,C,0820
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0820/0422918036403/D0_C206.jpg,D0_C206.jpg,"(53, 131, 3)",0422918036403,C206,C,0820
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0820/0422918036421/D1_C32.jpg,D1_C32.jpg,"(131, 53, 3)",0422918036421,C32,C,0820
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0820/0422918036841/D0_C1087.jpg,D0_C1087.jpg,"(131, 53, 3)",0422918036841,C1087,C,0820
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0820/0422918036417/D1_C202.jpg,D1_C202.jpg,"(53, 130, 3)",0422918036417,C202,C,0820
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0820/0422918036443/D1_C42.jpg,D1_C42.jpg,"(131, 53, 3)",0422918036443,C42,C,0820
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0820/0422918036443/D1_C32.jpg,D1_C32.jpg,"(131, 54, 3)",0422918036443,C32,C,0820
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0820/0422918036444/D0_C35.jpg,D0_C35.jpg,"(131, 53, 3)",0422918036444,C35,C,0820
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0820/0422918036682/D0_C35.jpg,D0_C35.jpg,"(130, 54, 3)",0422918036682,C35,C,0820
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0820/0422918036682/D0_C39.jpg,D0_C39.jpg,"(130, 54, 3)",0422918036682,C39,C,0820
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0820/0422918036429/D1_C35.jpg,D1_C35.jpg,"(131, 53, 3)",0422918036429,C35,C,0820
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0820/0422918036840/D1_C1085.jpg,D1_C1085.jpg,"(54, 130, 3)",0422918036840,C1085,C,0820
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0820/0422918036427/D1_C32.jpg,D1_C32.jpg,"(131, 54, 3)",0422918036427,C32,C,0820
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0820/0422918036427/D1_C1085.jpg,D1_C1085.jpg,"(54, 130, 3)",0422918036427,C1085,C,0820
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0820/0422918036420/D0_C206.jpg,D0_C206.jpg,"(54, 130, 3)",0422918036420,C206,C,0820
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0820/0422918036683/D1_C198.jpg,D1_C198.jpg,"(57, 120, 3)",0422918036683,C198,C,0820
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0820/0422918036442/D0_C42.jpg,D0_C42.jpg,"(131, 54, 3)",0422918036442,C42,C,0820
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0820/0422918036684/D0_C32.jpg,D0_C32.jpg,"(131, 53, 3)",0422918036684,C32,C,0820
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0820/0422918036684/D0_C1085.jpg,D0_C1085.jpg,"(54, 130, 3)",0422918036684,C1085,C,0820
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0820/0422918036684/D0_C206.jpg,D0_C206.jpg,"(54, 131, 3)",0422918036684,C206,C,0820
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0820/0422918036530/D1_C1085.jpg,D1_C1085.jpg,"(54, 130, 3)",0422918036530,C1085,C,0820
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0820/0422918036530/D1_C206.jpg,D1_C206.jpg,"(54, 130, 3)",0422918036530,C206,C,0820
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0820/0422918036760/D1_C35.jpg,D1_C35.jpg,"(131, 54, 3)",0422918036760,C35,C,0820
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0820/0423318026451/D1_C1090.jpg,D1_C1090.jpg,"(54, 27, 3)",0423318026451,C1090,C,0820
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0820/0422918036751/D0_C42.jpg,D0_C42.jpg,"(130, 54, 3)",0422918036751,C42,C,0820
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0820/0422918036751/D0_C206.jpg,D0_C206.jpg,"(54, 130, 3)",0422918036751,C206,C,0820
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0820/0422918036597/D0_C201.jpg,D0_C201.jpg,"(57, 120, 3)",0422918036597,C201,C,0820
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0820/0422918036597/D0_C211.jpg,D0_C211.jpg,"(58, 119, 3)",0422918036597,C211,C,0820
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0820/0422918036590/D1_C32.jpg,D1_C32.jpg,"(130, 54, 3)",0422918036590,C32,C,0820
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0820/0422918036531/D0_C1090.jpg,D0_C1090.jpg,"(80, 37, 3)",0422918036531,C1090,C,0820
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0820/0422918036591/D0_C205.jpg,D0_C205.jpg,"(57, 120, 3)",0422918036591,C205,C,0820
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0820/0422918036596/D1_C42.jpg,D1_C42.jpg,"(130, 54, 3)",0422918036596,C42,C,0820
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0820/0423118036648/D1_C514.jpg,D1_C514.jpg,"(51, 130, 3)",0423118036648,C514,C,0820
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0820/0422918036553/D0_C42.jpg,D0_C42.jpg,"(131, 54, 3)",0422918036553,C42,C,0820
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0820/0422918036553/D0_C39.jpg,D0_C39.jpg,"(131, 54, 3)",0422918036553,C39,C,0820
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0820/0422918036598/D1_C206.jpg,D1_C206.jpg,"(54, 131, 3)",0422918036598,C206,C,0820
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0820/0422918039560/D0_C46.jpg,D0_C46.jpg,"(130, 54, 3)",0422918039560,C46,C,0820
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0820/0422918039560/D0_C1085.jpg,D0_C1085.jpg,"(54, 130, 3)",0422918039560,C1085,C,0820
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0820/0422918036528/D1_C39.jpg,D1_C39.jpg,"(130, 54, 3)",0422918036528,C39,C,0820
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0820/0422918036528/D1_C1085.jpg,D1_C1085.jpg,"(54, 130, 3)",0422918036528,C1085,C,0820
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0820/0422918036714/D1_C42.jpg,D1_C42.jpg,"(130, 54, 3)",0422918036714,C42,C,0820
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0820/0422918036713/D0_C42.jpg,D0_C42.jpg,"(130, 54, 3)",0422918036713,C42,C,0820
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0820/0423118036439/D1_C13.jpg,D1_C13.jpg,"(209, 101, 3)",0423118036439,C13,C,0820
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0820/0422918036575/D0_C197.jpg,D0_C197.jpg,"(119, 57, 3)",0422918036575,C197,C,0820
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0820/0423118036669/D0_C204.jpg,D0_C204.jpg,"(57, 120, 3)",0423118036669,C204,C,0820
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0820/0422918036715/D0_C212.jpg,D0_C212.jpg,"(57, 119, 3)",0422918036715,C212,C,0820
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0820/0422918036529/D0_C1085.jpg,D0_C1085.jpg,"(54, 130, 3)",0422918036529,C1085,C,0820
defect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0820/0423318026627/D0_C7.jpg,D0_C7.jpg,"(140, 66, 3)",0423318026627,C7,C,0820
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0820/0423318026627/D0_C1090.jpg,D0_C1090.jpg,"(54, 27, 3)",0423318026627,C1090,C,0820
defect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0820/0423318026627/D0_C13.jpg,D0_C13.jpg,"(140, 66, 3)",0423318026627,C13,C,0820
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0820/0422918036589/D0_C1087.jpg,D0_C1087.jpg,"(131, 53, 3)",0422918036589,C1087,C,0820
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0820/0423118036491/D1_C514.jpg,D1_C514.jpg,"(50, 130, 3)",0423118036491,C514,C,0820
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0820/0422918036542/D1_C42.jpg,D1_C42.jpg,"(130, 54, 3)",0422918036542,C42,C,0820
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0820/0422918036542/D1_C1085.jpg,D1_C1085.jpg,"(54, 130, 3)",0422918036542,C1085,C,0820
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0820/0422918036573/D0_C42.jpg,D0_C42.jpg,"(131, 54, 3)",0422918036573,C42,C,0820
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0820/0422918036574/D1_C197.jpg,D1_C197.jpg,"(119, 57, 3)",0422918036574,C197,C,0820
